"wsc_id","valid_wsc_id","specific_epithet","subspecific_epithet","sp_author","sp_author_year","has_parantheses","species_lsid","sp_status","wsc_genus_id","genus","gen_author","gen_author_year","genus_lsid","family","fam_author","fam_author_year","family_lsid"
"50489","28113","gertschi",\N,"Soares & Camargo","1948","0",\N,"SYNONYM","2493","Amycus","C. L. Koch","1846","urn:lsid:nmbe.ch:spidergen:02811","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50490","28124","aurata",\N,"Hentz","1846","1",\N,"SYNONYM","2496","Anasaitis","Bryant","1950","urn:lsid:nmbe.ch:spidergen:02813","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50491","28124","crucifera",\N,"Keyserling","1885","1",\N,"SYNONYM","2496","Anasaitis","Bryant","1950","urn:lsid:nmbe.ch:spidergen:02813","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50492","28154","paranaensis",\N,"Mello-Leitão","1947","1",\N,"SYNONYM","2507","Arnoliseus","Braul","2002","urn:lsid:nmbe.ch:spidergen:03544","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50493","28160","pluripunctatus",\N,"Mello-Leitão","1947","0",\N,"SYNONYM","2511","Asaphobelis","Simon","1902","urn:lsid:nmbe.ch:spidergen:02825","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50494","28168","simplex",\N,"Karsch","1878","0",\N,"SYNONYM","2513","Ascyltus","Karsch","1878","urn:lsid:nmbe.ch:spidergen:02827","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50495","28197","andamanensis",\N,"Tikader","1977","1",\N,"SYNONYM","2514","Asemonea","O. Pickard-Cambridge","1869","urn:lsid:nmbe.ch:spidergen:02828","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50496","28187","bella",\N,"Lenz","1891","0",\N,"SYNONYM","2514","Asemonea","O. Pickard-Cambridge","1869","urn:lsid:nmbe.ch:spidergen:02828","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50497","28197","bengalensis",\N,"Tikader & Biswas","1978","1",\N,"SYNONYM","2514","Asemonea","O. Pickard-Cambridge","1869","urn:lsid:nmbe.ch:spidergen:02828","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50498","28197","cingulata",\N,"Thorell","1895","0",\N,"SYNONYM","2514","Asemonea","O. Pickard-Cambridge","1869","urn:lsid:nmbe.ch:spidergen:02828","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50499","28209","gilvus",\N,"Simon","1868","1",\N,"SYNONYM","2516","Asianellus","Logunov & Heciak","1996","urn:lsid:nmbe.ch:spidergen:02830","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50500","28209","pichoni",\N,"Schenkel","1963","1",\N,"SYNONYM","2516","Asianellus","Logunov & Heciak","1996","urn:lsid:nmbe.ch:spidergen:02830","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50501","28224","univittatus",\N,"Berland","1938","0",\N,"SYNONYM","2520","Athamas","O. Pickard-Cambridge","1877","urn:lsid:nmbe.ch:spidergen:02833","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50502","28258","depressus","poecilopus","Förster & Bertkau","1883","0",\N,"SYNONYM","2530","Ballus","C. L. Koch","1850","urn:lsid:nmbe.ch:spidergen:02843","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50503","28254","seguipes",\N,"Simon","1868","1",\N,"SYNONYM","2530","Ballus","C. L. Koch","1850","urn:lsid:nmbe.ch:spidergen:02843","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50504","28276","albicinctus",\N,"Berland & Millot","1941","0",\N,"SYNONYM","2534","Baryphas","Simon","1902","urn:lsid:nmbe.ch:spidergen:02846","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50505","28276","micheli",\N,"Berland & Millot","1941","0",\N,"SYNONYM","2534","Baryphas","Simon","1902","urn:lsid:nmbe.ch:spidergen:02846","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50506","28280","fissidentatus",\N,"Strand","1911","1",\N,"SYNONYM","2535","Bathippus","Thorell","1892","urn:lsid:nmbe.ch:spidergen:02847","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50507","28327","spatulata",\N,"Wanless","1984","0",\N,"SYNONYM","2537","Baviola","Simon","1898","urn:lsid:nmbe.ch:spidergen:02849","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50508","28349","pleuralis",\N,"Banks","1896","1",\N,"SYNONYM","2538","Beata","Peckham & Peckham","1895","urn:lsid:nmbe.ch:spidergen:02850","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50509","28330","sexmaculata",\N,"Mello-Leitão","1947","1",\N,"SYNONYM","2538","Beata","Peckham & Peckham","1895","urn:lsid:nmbe.ch:spidergen:02850","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50511","28374","hotingchiehi",\N,"Schenkel","1963","0","urn:lsid:nmbe.ch:spidersp:032530","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50513","28373","pulchellus",\N,"Wesolowska & van Harten","1994","0","urn:lsid:nmbe.ch:spidersp:032539","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50514","28373","putus",\N,"O. Pickard-Cambridge","1872","1","urn:lsid:nmbe.ch:spidersp:032540","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50515","28373","rusticulus",\N,"Peckham & Peckham","1903","0","urn:lsid:nmbe.ch:spidersp:032543","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50516","28373","scutatus",\N,"Wesolowska & van Harten","1994","0","urn:lsid:nmbe.ch:spidersp:032542","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50517","28374","simoni",\N,"Zabka","1985","0","urn:lsid:nmbe.ch:spidersp:032544","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50518","28374","trepidans",\N,"Thorell","1895","0","urn:lsid:nmbe.ch:spidersp:032548","SYNONYM","2542","Bianor","Peckham & Peckham","1886","urn:lsid:nmbe.ch:spidergen:02854","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50519","28405","flavus",\N,"Simon","1900","0",\N,"SYNONYM","2544","Bocus","Peckham & Peckham","1892","urn:lsid:nmbe.ch:spidergen:02857","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50520","28413","bevisi",\N,"Lessert","1925","0","urn:lsid:nmbe.ch:spidersp:032557","SYNONYM","2546","Brancus","Simon","1902","urn:lsid:nmbe.ch:spidergen:02859","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50521","28412","morigerus",\N,"Peckham & Peckham","1903","1",\N,"SYNONYM","2546","Brancus","Simon","1902","urn:lsid:nmbe.ch:spidergen:02859","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50522","28412","parmatus",\N,"Peckham & Peckham","1903","1",\N,"SYNONYM","2546","Brancus","Simon","1902","urn:lsid:nmbe.ch:spidergen:02859","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50523","28431","extraordinarius",\N,"Mello-Leitão","1944","1",\N,"SYNONYM","2547","Breda","Peckham & Peckham","1894","urn:lsid:nmbe.ch:spidergen:02860","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50524","28421","fallax",\N,"Vellard","1924","1",\N,"SYNONYM","2547","Breda","Peckham & Peckham","1894","urn:lsid:nmbe.ch:spidergen:02860","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50525","28426","leucoprocta",\N,"Mello-Leitão","1940","0","urn:lsid:nmbe.ch:spidersp:032569","SYNONYM","2547","Breda","Peckham & Peckham","1894","urn:lsid:nmbe.ch:spidergen:02860","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50526","28421","quinquedentata",\N,"Badcock","1932","0","urn:lsid:nmbe.ch:spidersp:032575","SYNONYM","2547","Breda","Peckham & Peckham","1894","urn:lsid:nmbe.ch:spidergen:02860","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50527","28426","spinimanu",\N,"Mello-Leitão","1941","1",\N,"SYNONYM","2547","Breda","Peckham & Peckham","1894","urn:lsid:nmbe.ch:spidergen:02860","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50528","28439","semifimbriatus",\N,"Simon","1901","0",\N,"SYNONYM","2549","Brettus","Thorell","1895","urn:lsid:nmbe.ch:spidergen:02862","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50529","28444","convexa",\N,"Chickering","1946","1",\N,"SYNONYM","2551","Bryantella","Chickering","1946","urn:lsid:nmbe.ch:spidergen:02864","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50530","28457","cervus",\N,"Thorell","1881","1",\N,"SYNONYM","2555","Canama","Simon","1903","urn:lsid:nmbe.ch:spidergen:02868","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50531","28501","crinitus",\N,"Karsch","1879","1",\N,"SYNONYM","2560","Carrhotus","Thorell","1891","urn:lsid:nmbe.ch:spidergen:02872","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50532","28501","detritus",\N,"Bösenberg & Strand","1906","0",\N,"SYNONYM","2560","Carrhotus","Thorell","1891","urn:lsid:nmbe.ch:spidergen:02872","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50533","28500","ornatus",\N,"Simon","1885","1",\N,"SYNONYM","2560","Carrhotus","Thorell","1891","urn:lsid:nmbe.ch:spidergen:02872","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50534","28501","pichoni",\N,"Schenkel","1963","0",\N,"SYNONYM","2560","Carrhotus","Thorell","1891","urn:lsid:nmbe.ch:spidergen:02872","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50535","28501","rubrosquamulatus",\N,"Dönitz & Strand","1906","1",\N,"SYNONYM","2560","Carrhotus","Thorell","1891","urn:lsid:nmbe.ch:spidergen:02872","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50536","28514","rapax",\N,"Thorell","1881","1",\N,"SYNONYM","2566","Chalcolecta","Simon","1884","urn:lsid:nmbe.ch:spidergen:02878","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50537","28533","asiaticus",\N,"Charitonov","1951","1",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50538","28524","delicatulus",\N,"Gertsch & Mulaik","1936","1",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50539","28527","elongata",\N,"Caporiacco","1935","1",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50540","28533","insularis",\N,"Denis","1937","0",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50541","28527","micans",\N,"Caporiacco","1935","1",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50542","28516","montanus",\N,"Banks","1896","1",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50543","28533","pauper",\N,"Wesolowska","1996","0",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50544","28550","pavuk",\N,"Marusik","1991","0",\N,"SYNONYM","2568","Chalcoscirtus","Bertkau","1880","urn:lsid:nmbe.ch:spidergen:02879","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50545","28591","geminus",\N,"Song & Chai","1992","1",\N,"SYNONYM","2574","Chinattus","Logunov","1999","urn:lsid:nmbe.ch:spidergen:02885","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50547","28606","aculeata",\N,"Simon","1902","0",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50548","28616","albovittata",\N,"Mello-Leitão","1948","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50549","28613","aurantia",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50550","28613","aurantiovittata",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50551","28613","bicirculigera",\N,"Soares & Camargo","1948","0",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50552","28613","cincta",\N,"Mello-Leitão","1942","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50553","28616","designata",\N,"Peckham & Peckham","1896","0",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50554","28615","elegantula",\N,"Mello-Leitão","1947","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50555","28605","ferrugineonotata",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50556","28609","gratiosa",\N,"Soares & Camargo","1948","0",\N,"SYNONYM","5520","Philira","Edwards","2015","urn:lsid:nmbe.ch:spidergen:04296","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50557","28612","guianensis",\N,"Caporiacco","1947","1",\N,"SYNONYM","2644","Eustiromastix","Simon","1902","urn:lsid:nmbe.ch:spidergen:02949","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50558","28608","kastoni",\N,"Caporiacco","1947","0",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50559","28615","pallida",\N,"Mello-Leitão","1948","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50560","28609","penicillata",\N,"Mello-Leitão","1946","1",\N,"SYNONYM","5520","Philira","Edwards","2015","urn:lsid:nmbe.ch:spidergen:04296","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50561","28615","pseudothysbe",\N,"Soares & Camargo","1948","0",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50562","28605","spinosa",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50563","28615","taeniata",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50564","28613","trimaculata",\N,"Mello-Leitão","1943","1",\N,"SYNONYM","2577","Chira","Peckham & Peckham","1896","urn:lsid:nmbe.ch:spidergen:02887","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50565","28647","albopictus",\N,"Simon","1909","0",\N,"SYNONYM","2581","Clynotis","Simon","1901","urn:lsid:nmbe.ch:spidergen:02891","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50566","28647","viduus",\N,"L. Koch","1879","1",\N,"SYNONYM","2581","Clynotis","Simon","1901","urn:lsid:nmbe.ch:spidergen:02891","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50567","28673","armatissimus",\N,"Strand","1913","0",\N,"SYNONYM","2584","Cocalodes","Pocock","1897","urn:lsid:nmbe.ch:spidergen:02894","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50568","28669","melanognathus",\N,"Pocock","1897","0",\N,"SYNONYM","2584","Cocalodes","Pocock","1897","urn:lsid:nmbe.ch:spidergen:02894","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50569","28673","plebejus",\N,"Szombathy","1915","0",\N,"SYNONYM","2584","Cocalodes","Pocock","1897","urn:lsid:nmbe.ch:spidergen:02894","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50570","28708","subhirsutus",\N,"Thorell","1881","0",\N,"SYNONYM","2586","Coccorchestes","Thorell","1881","urn:lsid:nmbe.ch:spidergen:02896","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50571","28708","tarsalis",\N,"Thorell","1881","0",\N,"SYNONYM","2586","Coccorchestes","Thorell","1881","urn:lsid:nmbe.ch:spidergen:02896","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50572","28838","fulgipedia",\N,"Crane","1948","0",\N,"SYNONYM","2598","Corythalia","C. L. Koch","1850","urn:lsid:nmbe.ch:spidergen:02906","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50573","28816","vittata",\N,"F. O. Pickard-Cambridge","1901","1",\N,"SYNONYM","2598","Corythalia","C. L. Koch","1850","urn:lsid:nmbe.ch:spidergen:02906","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50574","28881","marxi",\N,"Thorell","1890","1",\N,"SYNONYM","2599","Cosmophasis","Simon","1901","urn:lsid:nmbe.ch:spidergen:02907","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50575","28897","muralis",\N,"Berry, Beatty & Prószyński","1997","0","urn:lsid:nmbe.ch:spidersp:032960","SYNONYM","2599","Cosmophasis","Simon","1901","urn:lsid:nmbe.ch:spidergen:02907","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50576","28915","falcigera",\N,"Simon","1901","1",\N,"SYNONYM","2600","Cotinusa","Simon","1900","urn:lsid:nmbe.ch:spidergen:02908","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50577","28930","tristis",\N,"Mello-Leitão","1945","1",\N,"SYNONYM","2600","Cotinusa","Simon","1900","urn:lsid:nmbe.ch:spidergen:02908","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50578","28959","armata",\N,"Wesolowska","2006","0","urn:lsid:nmbe.ch:spidersp:040967","SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50579","28961","flavimana",\N,"Simon","1899","0",\N,"SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50580","28961","inornata",\N,"Thorell","1887","1",\N,"SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50581","28961","maculata",\N,"Thorell","1895","1",\N,"SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50582","28961","micans",\N,"Simon","1885","0",\N,"SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50583","28961","tadzika",\N,"Andreeva","1969","0",\N,"SYNONYM","2606","Cyrba","Simon","1876","urn:lsid:nmbe.ch:spidergen:02913","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50585","28992","exspectans",\N,"Thorell","1881","1",\N,"SYNONYM","2607","Cytaea","Keyserling","1882","urn:lsid:nmbe.ch:spidergen:02914","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50586","28992","xanthopus",\N,"Keyserling","1881","1",\N,"SYNONYM","2607","Cytaea","Keyserling","1882","urn:lsid:nmbe.ch:spidergen:02914","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50587","29008","semiaurauntiacus",\N,"Simon","1910","1",\N,"SYNONYM","2610","Dasycyptus","Simon","1902","urn:lsid:nmbe.ch:spidergen:02917","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50588","29041","iricolor",\N,"Nicolet","1849","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50589","29041","jucundus",\N,"C. L. Koch","1846","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50590","29041","scalaris",\N,"Nicolet","1849","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50591","29041","superbus",\N,"Nicolet","1849","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50592","29028","thorelli",\N,"Kulczyński","1895","0",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50593","29047","tristis",\N,"Mello-Leitão","1940","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50594","29041","zonarius",\N,"Nicolet","1849","1",\N,"SYNONYM","2611","Dendryphantes","C. L. Koch","1837","urn:lsid:nmbe.ch:spidergen:02920","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
"50595","29093","carinifer",\N,"Strand","1907","0",\N,"SYNONYM","2617","Diolenius","Thorell","1870","urn:lsid:nmbe.ch:spidergen:02926","Salticidae","Blackwall","1841","urn:lsid:nmbe.ch:spiderfam:0101"
